Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,AAA,3505 Westgate Dr,,Durham,NC,27707,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,35.9659,-78.96025999999999,2019-11-01,93503,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,AAA,11126 Capital Blvd,,Wake Forest,NC,27587,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,35.950340000000004,-78.53849,2019-11-01,93505,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Dunkin' Donuts,9009 20th St,,Vero Beach,FL,32966,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,27.638616,-80.51284100000001,2019-11-01,93506,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Hannaford Supermarket,9 126th St,,Troy,NY,12182,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,42.788251,-73.672111,2019-11-01,93507,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Hannaford Supermarket,900 Central Ave,,Albany,NY,12206,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,42.680658,-73.79097800000001,2019-11-01,93508,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Hannaford Supermarket,5 Maple Rd,,Voorheesville,NY,12186,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,42.649353000000005,-73.923215,2019-11-01,93509,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Hilton Garden Inn,220 India St,,Providence,RI,2903,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.818569000000004,-71.391405,2019-11-01,93510,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Dunkin' Donuts,2611 S County Trl,,East Greenwich,RI,2818,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.625766,-71.492887,2019-11-01,93511,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Rancho Las Palmas Shopping Center,42370 Bob Hope Dr,,Rancho Mirage,CA,92270,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.738376,-116.407444,2019-11-01,93512,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Stone Harbor Public Parking,9301 2nd Ave,,Stone Harbor,NJ,8247,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,39.054941,-74.75760799999999,2019-11-01,93513,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,BP,221 Mt Holly Huntersville Rd,,Charlotte,NC,28214,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,35.301669,-80.986902,2019-11-01,93515,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Save Mart,3620 N Carson St,,Carson City,NV,89706,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,39.190804,-119.77507,2019-11-01,93516,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Commerce Bank,956 Jeffco Blvd,,Arnold,MO,63010,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,38.445877,-90.372865,2019-11-01,93517,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Commerce Bank,1102 Bradley St,,Festus,MO,63028,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,38.212327,-90.40830600000001,2019-11-01,93518,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Commerce Bank,8190 N Lindbergh Blvd,,Florissant,MO,63031,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,38.789941,-90.345512,2019-11-01,93519,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Commerce Bank,11901 Manchester Rd,,Saint Louis,MO,63131,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,38.601402,-90.432343,2019-11-01,93520,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Commerce Bank,2913 Highway K,,O Fallon,MO,63368,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,38.75955,-90.700665,2019-11-01,93521,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Commerce Bank,4400 Green Mount Crossing Dr,,O Fallon,IL,62269,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,38.572106,-89.928057,2019-11-01,93522,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Commerce Bank,3134 S Grand Blvd,,Saint Louis,MO,63118,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,38.601318,-90.24179699999999,2019-11-01,93523,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Commerce Bank,12633 Dorsett Rd,,Maryland Heights,MO,63043,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,38.714869,-90.455252,2019-11-01,93524,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Commerce Bank,435 Mid Rivers Mall Dr,,Saint Peters,MO,63376,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,38.789148,-90.626178,2019-11-01,93525,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Commerce Bank,1994 Wentzville Pkwy,,Wentzville,MO,63385,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,38.813583,-90.87496,2019-11-01,93526,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Commerce Bank,1090 Woods Mill Plz,,Chesterfield,MO,63017,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,38.624190000000006,-90.514002,2019-11-01,93527,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,16218 Jackson Creek Pkwy,,Monument,CO,80132,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,2.0,1,,eVgo Network,https://www.evgo.com/,GPS,39.066407,-104.853213,2019-11-01,93528,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Raley's,3935 Park Dr,,El Dorado Hills,CA,95762,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,38.655297999999995,-121.070209,2019-11-01,93529,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,23500 NE Sandy Blvd,,Wood Village,OR,97060,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,45.541717,-122.421181,2019-11-01,93530,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,1486 Dike Access Rd,,Woodland,WA,98674,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,45.928452,-122.762054,2019-11-01,93531,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,AAA,1480 N New Hope Rd,,Raleigh,NC,27604,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,35.8002,-78.56228,2019-11-01,93532,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Santee Trolley Square,9846 Mission Gorge Rd,,Santee,CA,92071,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,32.840268,-116.982643,2019-11-01,93533,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Thomas Ave Public Lot,1225 Thomas Ave,,Charlotte,NC,28205,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,35.21985,-80.81260999999999,2019-11-01,93534,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Dunkin' Donuts,1057 W Royalton Rd,,Broadview Heights,OH,44147,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.313303999999995,-81.68655,2019-11-01,93535,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Calabasas Civic Center,100 Civic Center Way,,Calabasas,CA,91302,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,34.151989,-118.64719199999999,2019-11-01,93536,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,College Plaza,15-109 Middle Country Rd,,Selden,NY,11784,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.865165000000005,-73.051629,2019-11-01,93537,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Plaza on Mall Blvd,300 Mall Blvd,,Monroeville,PA,15146,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.434246,-79.78664599999999,2019-11-01,93538,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Black Whale Seafood,106 Co Op Wharf,,New Bedford,MA,2740,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.635905,-70.921014,2019-11-01,93539,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Hannaford Supermarket,40 Main Ave,,Wynantskill,NY,12198,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,42.6975,-73.648487,2019-11-01,93540,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,4425 Venetucci Blvd,,Colorado Springs,CO,80906,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,2.0,1,,eVgo Network,https://www.evgo.com/,GPS,38.768176000000004,-104.78185500000001,2019-11-01,93541,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,New Seasons,2170 NW Raleigh St,,Portland,OR,97210,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,45.533935,-122.695452,2019-11-01,93542,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,1123 N Hayden Meadows Dr,,Portland,OR,97217,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,45.596709999999995,-122.6782,2019-11-01,93543,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Dunkin' Donuts,1622 W Kennedy Blvd,,Tampa,FL,33606,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,27.944390000000002,-82.476433,2019-11-01,93544,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Save Mart,386 Elm Ave,,Auburn,CA,95603,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.905643,-121.073683,2019-11-01,93545,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Whole Foods Market,1001 Galleria Blvd,,Roseville,CA,95678,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,3,,eVgo Network,https://www.evgo.com/,GPS,38.767067,-121.267051,2019-11-01,93546,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Save Mart,100 River Rd,,Tahoe City,CA,96145,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,39.16775,-120.1459,2019-11-01,93547,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Dunkin' Donuts,181 Elm St,,Westfield,MA,1085,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,42.124109999999995,-72.747504,2019-11-01,93548,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Palm Desert City Hall,73510 Fred Waring Dr,,Palm Desert,CA,92260,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,33.730827000000005,-116.38194299999999,2019-11-01,93549,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,New Seasons,2755 77th Ave SE,,Mercer Island,WA,98040,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,47.584831,-122.235771,2019-11-01,93550,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,AAA,3000 196th St SW,,Lynnwood,WA,98036,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,47.820568,-122.27356699999999,2019-11-01,93552,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Baggin's Gourmet Sandwiches & Catering,3191 E Valencia Rd,,Tucson,AZ,85706,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,32.134392,-110.924522,2019-11-01,93553,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Save Mart,1225 E Robertson Blvd,,Chowchilla,CA,93610,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,37.12595,-120.24681899999999,2019-11-01,93555,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Lucky,1312 Trancas St,,Napa,CA,94558,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.323631,-122.30140700000001,2019-11-01,93556,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Watsonville Civic Center Garage,264 Rodriguez Street,,Watsonville,CA,95076,,877-455-3833,E,,Public - Card key at all times,Mon 5:30am - 8:59pm; Tue 5:30am - 8:59pm; Wed 5:30am - 8:59pm; Thu 5:30am - 8:59pm; Fri 5:30am - 8:59pm; Sat 8:00am - 6:59pm; Sun 8:00am - 6:59pm,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,36.908153999999996,-121.75596599999999,2019-11-01,93558,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Pines Shopping Center,6450 Pony Express Trl,,Pollock Pines,CA,95726,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.762240999999996,-120.57801599999999,2019-11-01,93559,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Raley's,6119 Horseshoe Bar Rd,,Loomis,CA,95650,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.817727000000005,-121.188751,2019-11-01,93560,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Raley's,1 Cadillac Dr,,Sacramento,CA,95825,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.574709999999996,-121.41813,2019-11-01,93562,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Lucky,1475 41st Ave,,Capitola,CA,95010,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,36.971939,-121.966148,2019-11-01,93563,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,235 E Dorset Dr,,Dixon,CA,95620,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.471044,-121.820434,2019-11-01,93564,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,5095 Almaden Expy,,San Jose,CA,95118,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,37.255725,-121.87934299999999,2019-11-01,93565,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,1340 S Beach Blvd,,La Habra,CA,90631,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.915245,-117.96698799999999,2019-11-01,93566,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Save Mart,1504 Howard Rd,,Madera,CA,93637,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,36.951501,-120.075519,2019-11-01,93568,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Lucky,1145 Arnold Dr,,Martinez,CA,94553,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,37.994921999999995,-122.10286799999999,2019-11-01,93569,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Lucky,776 Gravenstein Hwy N,,Sebastopol,CA,95472,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.407548,-122.840094,2019-11-01,93570,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,City of Colfax,1 North Main Street,,Colfax,CA,95713,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,39.100635,-120.95298000000001,2019-11-01,93571,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Raley's,4050 Sunrise Blvd,,Rancho Cordova,CA,95742,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.557683000000004,-121.244307,2019-11-01,93572,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
